state,district,year,season,groundwater_level,latitude,longitude
Jharkhand,Dhanbad,2004,Rabi,25.75,20.926,89.3621
Jharkhand,Dhanbad,2004,Kharif,20.02,31.763,93.8257
Jharkhand,Dhanbad,2005,Pre-Monsoon,26.72,12.1308,81.6932
Jharkhand,Dhanbad,2005,Post-Monsoon,20.25,31.0875,89.3915
Jharkhand,Dhanbad,2005,Rabi,22.71,18.2139,96.82
Jharkhand,Dhanbad,2005,Kharif,22.5,26.0818,96.6931
Jharkhand,Dhanbad,2006,Pre-Monsoon,30.18,17.2613,80.4331
Jharkhand,Dhanbad,2006,Post-Monsoon,22.38,23.0686,92.3392
Jharkhand,Dhanbad,2006,Rabi,23.86,14.63,68.7731
Jharkhand,Dhanbad,2006,Kharif,22.01,8.2149,74.5069
Jharkhand,Dhanbad,2007,Pre-Monsoon,25.09,14.7005,69.4252
Jharkhand,Dhanbad,2007,Post-Monsoon,23.38,16.3237,92.7617
Jharkhand,Dhanbad,2007,Rabi,26.38,20.2259,96.9531
Jharkhand,Dhanbad,2007,Kharif,23.14,33.6796,80.0213
Jharkhand,Dhanbad,2008,Pre-Monsoon,27.18,25.7268,79.3241
Jharkhand,Dhanbad,2008,Post-Monsoon,20.38,11.6698,69.942
Jharkhand,Dhanbad,2008,Rabi,26.72,19.1186,93.9906
Jharkhand,Dhanbad,2008,Kharif,24.34,19.0931,88.5986
Jharkhand,Dhanbad,2009,Pre-Monsoon,29.52,13.6577,69.1074
Jharkhand,Dhanbad,2009,Post-Monsoon,23.9,8.6906,73.6849
Jharkhand,Dhanbad,2009,Rabi,26.72,20.425,87.311
Jharkhand,Dhanbad,2009,Kharif,25.34,8.9513,78.1317
Jharkhand,Dhanbad,2010,Pre-Monsoon,26.17,32.2297,70.0848
Jharkhand,Dhanbad,2010,Post-Monsoon,22.47,23.286,92.5375
Jharkhand,Dhanbad,2010,Rabi,24.98,17.4954,85.5048
Jharkhand,Dhanbad,2010,Kharif,21.28,27.964,91.7646
Jharkhand,Dhanbad,2011,Pre-Monsoon,29.59,22.3512,73.3127
Jharkhand,Dhanbad,2011,Post-Monsoon,23.48,12.305,84.733
Jharkhand,Dhanbad,2011,Rabi,25.94,25.434,83.2429
Jharkhand,Dhanbad,2011,Kharif,24.23,25.1537,86.9135
Jharkhand,Dhanbad,2012,Pre-Monsoon,26.71,17.4101,91.7114
Jharkhand,Dhanbad,2012,Post-Monsoon,22.63,10.9501,80.0441
Jharkhand,Dhanbad,2012,Rabi,26.51,31.2564,74.3268
Jharkhand,Dhanbad,2012,Kharif,21.39,10.7789,85.9164
Jharkhand,Dhanbad,2013,Pre-Monsoon,31.18,8.7295,96.0249
Jharkhand,Dhanbad,2013,Post-Monsoon,26.67,29.8798,76.094
Jharkhand,Dhanbad,2013,Rabi,27.17,28.2159,92.1402
Jharkhand,Dhanbad,2013,Kharif,24.78,26.853,92.8104
Jharkhand,Dhanbad,2014,Pre-Monsoon,32.45,25.5452,81.2809
Jharkhand,Dhanbad,2014,Post-Monsoon,23.07,23.3083,80.0759
Jharkhand,Dhanbad,2014,Rabi,30.28,21.4954,75.3422
Jharkhand,Dhanbad,2014,Kharif,26.39,28.4862,77.7899
Jharkhand,Dhanbad,2015,Pre-Monsoon,32.52,21.9429,76.565
Jharkhand,Dhanbad,2015,Post-Monsoon,27.15,29.5891,86.6641
Jharkhand,Dhanbad,2015,Rabi,32.1,12.5094,87.439
Jharkhand,Dhanbad,2015,Kharif,25.77,32.8822,78.439
Jharkhand,Dhanbad,2016,Pre-Monsoon,31.16,18.548,91.791
Jharkhand,Dhanbad,2016,Post-Monsoon,29.03,8.8015,76.572
Jharkhand,Dhanbad,2016,Rabi,31.93,13.3711,74.4214
Jharkhand,Dhanbad,2016,Kharif,27.22,30.8472,94.1945
Jharkhand,Dhanbad,2017,Pre-Monsoon,33.54,32.036,70.6225
Jharkhand,Dhanbad,2017,Post-Monsoon,27.83,13.7605,92.2954
Jharkhand,Dhanbad,2017,Rabi,31.45,26.8467,68.4196
Jharkhand,Dhanbad,2017,Kharif,28.95,21.5648,83.3102
Jharkhand,Dhanbad,2018,Pre-Monsoon,36.92,10.4368,73.9607
Jharkhand,Dhanbad,2018,Post-Monsoon,26.07,13.4134,71.1443
Jharkhand,Dhanbad,2018,Rabi,32.45,27.7685,87.1488
Jharkhand,Dhanbad,2018,Kharif,26.8,20.8301,69.5206
Jharkhand,Dhanbad,2019,Pre-Monsoon,35.72,24.5445,85.7768
Jharkhand,Dhanbad,2019,Post-Monsoon,29.2,11.8039,78.0812
Jharkhand,Dhanbad,2019,Rabi,33.49,25.2402,82.3781
Jharkhand,Dhanbad,2019,Kharif,28.54,12.6465,92.0968
Jharkhand,Dhanbad,2020,Pre-Monsoon,36.55,14.0203,74.2223
Jharkhand,Dhanbad,2020,Post-Monsoon,29.07,9.5449,87.0878
Jharkhand,Dhanbad,2020,Rabi,31.47,17.8426,73.1812
Jharkhand,Dhanbad,2020,Kharif,30.12,16.95,95.5867
Jharkhand,Dhanbad,2021,Pre-Monsoon,39.25,27.0297,75.0695
Jharkhand,Dhanbad,2021,Post-Monsoon,33.33,20.1833,73.1966
Jharkhand,Dhanbad,2021,Rabi,35.59,14.031,76.1504
Jharkhand,Dhanbad,2021,Kharif,32.24,23.4529,87.99
Jharkhand,Dhanbad,2022,Pre-Monsoon,36.03,20.2576,82.368
Jharkhand,Dhanbad,2022,Post-Monsoon,29.53,14.9094,88.9799
Jharkhand,Dhanbad,2022,Rabi,35.17,12.7968,78.6498
Jharkhand,Dhanbad,2022,Kharif,30.47,24.8004,85.5547
Jharkhand,Dhanbad,2023,Pre-Monsoon,38.14,33.8693,92.6645
Jharkhand,Dhanbad,2023,Post-Monsoon,30.55,13.7248,94.4106
Jharkhand,Dhanbad,2023,Rabi,36.71,27.5088,76.1707
Jharkhand,Dhanbad,2023,Kharif,33.67,20.9011,70.363
Jharkhand,Bokaro,2000,Pre-Monsoon,21.65,10.6566,85.1434
Jharkhand,Bokaro,2000,Post-Monsoon,16.44,28.0241,72.3222
Jharkhand,Bokaro,2000,Rabi,21.07,33.494,81.168
Jharkhand,Bokaro,2000,Kharif,16.18,10.1469,75.4732
Jharkhand,Bokaro,2001,Pre-Monsoon,22.11,24.7393,85.3203
Jharkhand,Bokaro,2001,Post-Monsoon,15.99,14.4835,82.979
Jharkhand,Bokaro,2001,Rabi,20.82,21.7324,74.568
Jharkhand,Bokaro,2001,Kharif,16.63,26.6032,81.8353
Jharkhand,Bokaro,2002,Pre-Monsoon,23.15,30.1977,90.8989
Jharkhand,Bokaro,2002,Post-Monsoon,19.73,29.6057,70.7474
Jharkhand,Bokaro,2002,Rabi,20.1,8.6934,74.3144
Jharkhand,Bokaro,2002,Kharif,18.73,20.9407,89.5212
Jharkhand,Bokaro,2003,Pre-Monsoon,24.1,23.1515,90.6881
Jharkhand,Bokaro,2003,Post-Monsoon,17.53,19.2533,92.9499
Jharkhand,Bokaro,2003,Rabi,22.1,34.1827,71.7463
Jharkhand,Bokaro,2003,Kharif,20.52,22.4002,79.8667
Jharkhand,Bokaro,2004,Pre-Monsoon,26.42,29.8097,86.9159
Jharkhand,Bokaro,2004,Post-Monsoon,18.56,30.6997,76.3276
Jharkhand,Bokaro,2004,Rabi,23.81,24.8053,72.8903
Jharkhand,Bokaro,2004,Kharif,21.71,15.4856,76.3131
Jharkhand,Bokaro,2005,Pre-Monsoon,25.78,18.768,92.2055
Jharkhand,Bokaro,2005,Post-Monsoon,18.47,15.1765,74.4046
Jharkhand,Bokaro,2005,Rabi,22.98,17.4528,91.338
Jharkhand,Bokaro,2005,Kharif,21.44,23.7418,75.4743
Jharkhand,Bokaro,2006,Pre-Monsoon,26.05,20.856,91.6674
Jharkhand,Bokaro,2006,Post-Monsoon,17.86,26.3472,72.4463
Jharkhand,Bokaro,2006,Rabi,22.15,11.3392,76.3417
Jharkhand,Bokaro,2006,Kharif,18.84,27.6722,75.0006
Jharkhand,Bokaro,2007,Pre-Monsoon,28.74,8.1965,94.7474
Jharkhand,Bokaro,2007,Post-Monsoon,20.66,9.965,74.9236
Jharkhand,Bokaro,2007,Rabi,28.69,28.9938,93.8465
Jharkhand,Bokaro,2007,Kharif,17.63,9.6185,87.7832
Jharkhand,Bokaro,2008,Pre-Monsoon,26.91,31.381,77.0285
Jharkhand,Bokaro,2008,Post-Monsoon,20.72,10.394,90.033
Jharkhand,Bokaro,2008,Rabi,21.58,18.9647,68.621
Jharkhand,Bokaro,2008,Kharif,21.83,25.8929,78.6074
Jharkhand,Bokaro,2009,Pre-Monsoon,30.21,18.528,71.4679
Jharkhand,Bokaro,2009,Post-Monsoon,22.13,14.6501,93.0178
Jharkhand,Bokaro,2009,Rabi,26.2,23.9031,81.8819
Jharkhand,Bokaro,2009,Kharif,22.01,25.2981,70.6027
Jharkhand,Bokaro,2010,Pre-Monsoon,27.77,33.8475,94.9172
Jharkhand,Bokaro,2010,Post-Monsoon,21.73,26.4249,70.8713
Jharkhand,Bokaro,2010,Rabi,24.81,22.0286,74.0263
Jharkhand,Bokaro,2010,Kharif,21.88,26.7866,83.8117
Jharkhand,Bokaro,2011,Pre-Monsoon,28.59,24.5241,80.2592
Jharkhand,Bokaro,2011,Post-Monsoon,22.7,15.6337,96.6601
Jharkhand,Bokaro,2011,Rabi,25.39,33.6648,89.3236
Jharkhand,Bokaro,2011,Kharif,21.83,9.9443,96.1946
Jharkhand,Bokaro,2012,Pre-Monsoon,29.82,20.3636,84.9735
Jharkhand,Bokaro,2012,Post-Monsoon,20.7,28.8429,78.9433
Jharkhand,Bokaro,2012,Rabi,27.49,16.9826,76.3196
Jharkhand,Bokaro,2012,Kharif,23.16,28.6364,95.09
Jharkhand,Bokaro,2013,Pre-Monsoon,30.48,34.132,88.2313
Jharkhand,Bokaro,2013,Post-Monsoon,23.41,30.0483,84.6018
Jharkhand,Bokaro,2013,Rabi,25.89,11.5801,72.9847
Jharkhand,Bokaro,2013,Kharif,24.59,27.0576,78.8188
Jharkhand,Bokaro,2014,Pre-Monsoon,31.85,26.0444,72.5877
Jharkhand,Bokaro,2014,Post-Monsoon,24.71,14.4959,94.4241
Jharkhand,Bokaro,2014,Rabi,29.36,15.7203,95.2444
Jharkhand,Bokaro,2014,Kharif,24.21,32.6902,69.2546
Jharkhand,Bokaro,2015,Pre-Monsoon,32.42,23.5354,72.9491
Jharkhand,Bokaro,2015,Post-Monsoon,24.75,21.9702,88.0
Jharkhand,Bokaro,2015,Rabi,28.11,25.5452,94.0271
Jharkhand,Bokaro,2015,Kharif,25.32,25.0276,87.5788
Jharkhand,Bokaro,2016,Pre-Monsoon,30.48,20.3205,82.2571
Jharkhand,Bokaro,2016,Post-Monsoon,26.42,20.8844,85.355
Jharkhand,Bokaro,2016,Rabi,28.4,13.1659,70.3251
Jharkhand,Bokaro,2016,Kharif,28.77,26.1491,77.1917
Jharkhand,Bokaro,2017,Pre-Monsoon,30.88,13.9065,86.4656
Jharkhand,Bokaro,2017,Post-Monsoon,26.03,23.7669,74.2709
Jharkhand,Bokaro,2017,Rabi,28.47,18.5757,91.9886
Jharkhand,Bokaro,2017,Kharif,26.55,33.1838,82.6192
Jharkhand,Bokaro,2018,Pre-Monsoon,34.66,9.6249,77.3524
Jharkhand,Bokaro,2018,Post-Monsoon,27.68,18.7604,92.0422
Jharkhand,Bokaro,2018,Rabi,31.59,34.9084,90.6411
Jharkhand,Bokaro,2018,Kharif,27.26,25.9924,79.365
Jharkhand,Bokaro,2019,Pre-Monsoon,33.0,28.3065,79.547
Jharkhand,Bokaro,2019,Post-Monsoon,26.87,33.6773,91.2442
Jharkhand,Bokaro,2019,Rabi,29.29,13.5552,79.3477
Jharkhand,Bokaro,2019,Kharif,26.78,23.4152,79.9113
Jharkhand,Bokaro,2020,Pre-Monsoon,30.66,9.8224,86.5374
Jharkhand,Bokaro,2020,Post-Monsoon,32.1,19.6456,79.9221
Jharkhand,Bokaro,2020,Rabi,34.15,8.4059,71.6316
Jharkhand,Bokaro,2020,Kharif,30.92,14.386,87.6613
Jharkhand,Bokaro,2021,Pre-Monsoon,35.94,30.4374,74.8904
Jharkhand,Bokaro,2021,Post-Monsoon,26.2,32.6737,79.8263
Jharkhand,Bokaro,2021,Rabi,32.0,13.7371,88.0684
Jharkhand,Bokaro,2021,Kharif,31.44,17.3216,91.4101
Jharkhand,Bokaro,2022,Pre-Monsoon,36.16,31.4689,87.8487
Jharkhand,Bokaro,2022,Post-Monsoon,29.88,13.4499,85.6771
Jharkhand,Bokaro,2022,Rabi,33.27,19.043,72.4003
Jharkhand,Bokaro,2022,Kharif,29.02,34.4392,94.1314
Jharkhand,Bokaro,2023,Pre-Monsoon,36.84,31.7905,89.6877
Jharkhand,Bokaro,2023,Post-Monsoon,29.61,20.0863,96.0705
Jharkhand,Bokaro,2023,Rabi,34.62,20.5315,86.5984
Jharkhand,Bokaro,2023,Kharif,32.65,27.4427,86.115
Jharkhand,Hazaribagh,2000,Pre-Monsoon,15.41,33.6983,84.9016
Jharkhand,Hazaribagh,2000,Post-Monsoon,8.94,20.4668,90.9779
Jharkhand,Hazaribagh,2000,Rabi,11.5,20.5894,76.6553
Jharkhand,Hazaribagh,2000,Kharif,7.44,18.0247,70.2651
Jharkhand,Hazaribagh,2001,Pre-Monsoon,14.06,23.0418,85.7263
Jharkhand,Hazaribagh,2001,Post-Monsoon,9.01,15.7052,71.9717
Jharkhand,Hazaribagh,2001,Rabi,13.06,12.2142,96.1
Jharkhand,Hazaribagh,2001,Kharif,9.25,11.693,82.0882
Jharkhand,Hazaribagh,2002,Pre-Monsoon,13.78,23.9139,88.7921
Jharkhand,Hazaribagh,2002,Post-Monsoon,8.89,18.0156,82.6434
Jharkhand,Hazaribagh,2002,Rabi,12.94,22.7211,78.104
Jharkhand,Hazaribagh,2002,Kharif,10.58,26.9755,68.5455
Jharkhand,Hazaribagh,2003,Pre-Monsoon,17.32,22.0307,83.3707
Jharkhand,Hazaribagh,2003,Post-Monsoon,8.35,8.9966,74.6713
Jharkhand,Hazaribagh,2003,Rabi,15.65,14.4264,77.7341
Jharkhand,Hazaribagh,2003,Kharif,8.65,23.1201,93.5529
Jharkhand,Hazaribagh,2004,Pre-Monsoon,15.1,31.9571,69.7197
Jharkhand,Hazaribagh,2004,Post-Monsoon,8.66,34.248,68.2392
Jharkhand,Hazaribagh,2004,Rabi,14.58,26.966,73.4269
Jharkhand,Hazaribagh,2004,Kharif,12.46,25.6637,93.5768
Jharkhand,Hazaribagh,2005,Pre-Monsoon,17.32,31.2721,86.9087
Jharkhand,Hazaribagh,2005,Post-Monsoon,11.36,18.628,77.9578
Jharkhand,Hazaribagh,2005,Rabi,13.58,16.6003,94.9535
Jharkhand,Hazaribagh,2005,Kharif,11.17,20.8521,77.2285
Jharkhand,Hazaribagh,2006,Pre-Monsoon,17.9,13.7537,87.152
Jharkhand,Hazaribagh,2006,Post-Monsoon,15.38,17.0215,86.9578
Jharkhand,Hazaribagh,2006,Rabi,17.95,26.0306,82.7556
Jharkhand,Hazaribagh,2006,Kharif,11.35,27.028,81.368
Jharkhand,Hazaribagh,2007,Pre-Monsoon,19.14,10.5251,91.7788
Jharkhand,Hazaribagh,2007,Post-Monsoon,11.53,14.6805,72.4006
Jharkhand,Hazaribagh,2007,Rabi,19.13,20.3761,93.6721
Jharkhand,Hazaribagh,2007,Kharif,13.7,33.9655,86.4764
Jharkhand,Hazaribagh,2008,Pre-Monsoon,19.93,30.4108,95.6086
Jharkhand,Hazaribagh,2008,Post-Monsoon,14.5,21.5336,85.545
Jharkhand,Hazaribagh,2008,Rabi,18.85,30.2201,68.7897
Jharkhand,Hazaribagh,2008,Kharif,14.64,27.8007,90.7306
Jharkhand,Hazaribagh,2009,Pre-Monsoon,21.97,14.1956,84.7967
Jharkhand,Hazaribagh,2009,Post-Monsoon,14.4,24.71,68.542
Jharkhand,Hazaribagh,2009,Rabi,18.59,27.5449,90.424
Jharkhand,Hazaribagh,2009,Kharif,15.86,19.6347,96.8188
Jharkhand,Hazaribagh,2010,Pre-Monsoon,21.47,22.2317,77.5325
Jharkhand,Hazaribagh,2010,Post-Monsoon,16.03,14.7737,82.8584
Jharkhand,Hazaribagh,2010,Rabi,15.8,32.9102,84.1609
Jharkhand,Hazaribagh,2010,Kharif,15.76,22.2156,80.6335
Jharkhand,Hazaribagh,2011,Pre-Monsoon,19.59,15.5764,83.2015
Jharkhand,Hazaribagh,2011,Post-Monsoon,14.17,13.5059,70.5504
Jharkhand,Hazaribagh,2011,Rabi,20.78,25.9013,80.2769
Jharkhand,Hazaribagh,2011,Kharif,16.22,13.6046,82.7615
Jharkhand,Hazaribagh,2012,Pre-Monsoon,22.15,25.404,77.1851
Jharkhand,Hazaribagh,2012,Post-Monsoon,15.58,10.9882,86.1989
Jharkhand,Hazaribagh,2012,Rabi,19.13,24.9068,85.6581
Jharkhand,Hazaribagh,2012,Kharif,17.52,19.2074,85.832
Jharkhand,Hazaribagh,2013,Pre-Monsoon,20.77,13.7619,75.3245
Jharkhand,Hazaribagh,2013,Post-Monsoon,17.73,20.4772,77.7179
Jharkhand,Hazaribagh,2013,Rabi,20.92,32.5773,71.9384
Jharkhand,Hazaribagh,2013,Kharif,18.31,26.6366,95.1272
Jharkhand,Hazaribagh,2014,Pre-Monsoon,23.78,27.7143,92.4677
Jharkhand,Hazaribagh,2014,Post-Monsoon,15.8,22.9408,89.0327
Jharkhand,Hazaribagh,2014,Rabi,22.06,17.2722,94.1823
Jharkhand,Hazaribagh,2014,Kharif,16.19,12.4113,77.157
Jharkhand,Hazaribagh,2015,Pre-Monsoon,24.06,21.0614,83.6311
Jharkhand,Hazaribagh,2015,Post-Monsoon,19.87,19.5441,95.4435
Jharkhand,Hazaribagh,2015,Rabi,19.85,15.0462,86.1938
Jharkhand,Hazaribagh,2015,Kharif,15.81,19.1156,78.5987
Jharkhand,Hazaribagh,2016,Pre-Monsoon,21.39,11.5469,71.8044
Jharkhand,Hazaribagh,2016,Post-Monsoon,15.57,25.4827,88.4908
Jharkhand,Hazaribagh,2016,Rabi,25.07,18.8951,91.1392
Jharkhand,Hazaribagh,2016,Kharif,19.56,26.5409,96.5894
Jharkhand,Hazaribagh,2017,Pre-Monsoon,25.89,16.6499,85.8471
Jharkhand,Hazaribagh,2017,Post-Monsoon,18.35,22.3831,69.0226
Jharkhand,Hazaribagh,2017,Rabi,22.94,30.6827,69.3004
Jharkhand,Hazaribagh,2017,Kharif,19.4,12.5486,81.0995
Jharkhand,Hazaribagh,2018,Pre-Monsoon,24.67,28.6822,94.6575
Jharkhand,Hazaribagh,2018,Post-Monsoon,19.15,33.1605,71.1296
Jharkhand,Hazaribagh,2018,Rabi,21.52,23.4444,91.6344
Jharkhand,Hazaribagh,2018,Kharif,20.06,22.5203,93.2896
Jharkhand,Hazaribagh,2019,Pre-Monsoon,27.76,33.3021,79.7563
Jharkhand,Hazaribagh,2019,Post-Monsoon,21.38,28.8767,89.3375
Jharkhand,Hazaribagh,2019,Rabi,24.74,15.8075,87.896
Jharkhand,Hazaribagh,2019,Kharif,23.78,8.022,75.4895
Jharkhand,Hazaribagh,2020,Pre-Monsoon,26.56,22.9485,94.6518
Jharkhand,Hazaribagh,2020,Post-Monsoon,19.43,16.8074,77.3788
Jharkhand,Hazaribagh,2020,Rabi,21.12,32.5812,78.9576
Jharkhand,Hazaribagh,2020,Kharif,22.39,21.2419,83.4683
Jharkhand,Hazaribagh,2021,Pre-Monsoon,29.83,8.6201,91.8243
Jharkhand,Hazaribagh,2021,Post-Monsoon,21.46,8.3302,90.6451
Jharkhand,Hazaribagh,2021,Rabi,28.48,13.3478,89.1115
Jharkhand,Hazaribagh,2021,Kharif,20.59,20.9886,76.227
Jharkhand,Hazaribagh,2022,Pre-Monsoon,26.79,28.5883,77.6036
Jharkhand,Hazaribagh,2022,Post-Monsoon,20.91,28.3031,78.7792
Jharkhand,Hazaribagh,2022,Rabi,25.47,10.3145,83.6739
Jharkhand,Hazaribagh,2022,Kharif,22.9,32.5561,68.1887
Jharkhand,Hazaribagh,2023,Pre-Monsoon,28.22,22.7333,87.8648
Jharkhand,Hazaribagh,2023,Post-Monsoon,23.3,32.7759,78.4876
Jharkhand,Hazaribagh,2023,Rabi,26.86,9.16,78.5108
Jharkhand,Hazaribagh,2023,Kharif,21.23,29.8693,74.3732
Chhattisgarh,Raipur,2000,Pre-Monsoon,22.62,10.4451,88.607
Chhattisgarh,Raipur,2000,Post-Monsoon,17.14,18.4143,94.4704
Chhattisgarh,Raipur,2000,Rabi,18.37,17.4228,71.8117
Chhattisgarh,Raipur,2000,Kharif,19.32,24.0323,84.8828
Chhattisgarh,Raipur,2001,Pre-Monsoon,25.96,34.0288,86.9389
Chhattisgarh,Raipur,2001,Post-Monsoon,17.08,11.9018,75.4449
Chhattisgarh,Raipur,2001,Rabi,23.72,14.9246,84.9103
Chhattisgarh,Raipur,2001,Kharif,20.45,34.6907,77.9557
Chhattisgarh,Raipur,2002,Pre-Monsoon,26.65,17.3855,78.6454
Chhattisgarh,Raipur,2002,Post-Monsoon,17.47,20.2971,93.0707
Chhattisgarh,Raipur,2002,Rabi,21.79,26.5652,90.0494
Chhattisgarh,Raipur,2002,Kharif,19.49,31.0772,89.5714
Chhattisgarh,Raipur,2003,Pre-Monsoon,26.74,26.4026,93.4806
Chhattisgarh,Raipur,2003,Post-Monsoon,17.97,8.6934,75.5379
Chhattisgarh,Raipur,2003,Rabi,24.08,32.7259,87.3759
Chhattisgarh,Raipur,2003,Kharif,20.13,33.2889,81.4258
Chhattisgarh,Raipur,2004,Pre-Monsoon,27.79,22.4183,86.3406
Chhattisgarh,Raipur,2004,Post-Monsoon,19.39,32.9046,82.8724
Chhattisgarh,Raipur,2004,Rabi,23.17,34.3818,70.2856
Chhattisgarh,Raipur,2004,Kharif,22.27,27.5704,87.1564
Chhattisgarh,Raipur,2005,Pre-Monsoon,25.65,23.1089,83.8125
Chhattisgarh,Raipur,2005,Post-Monsoon,21.01,31.6684,77.8661
Chhattisgarh,Raipur,2005,Rabi,24.5,22.6611,84.0284
Chhattisgarh,Raipur,2005,Kharif,23.2,29.3244,68.7242
Chhattisgarh,Raipur,2006,Pre-Monsoon,26.98,14.1895,84.7813
Chhattisgarh,Raipur,2006,Post-Monsoon,21.06,10.3723,80.2867
Chhattisgarh,Raipur,2006,Rabi,26.61,10.9736,87.8012
Chhattisgarh,Raipur,2006,Kharif,21.26,18.9779,85.0448
Chhattisgarh,Raipur,2007,Pre-Monsoon,26.77,9.716,85.4924
Chhattisgarh,Raipur,2007,Post-Monsoon,21.44,17.2434,96.0988
Chhattisgarh,Raipur,2007,Rabi,25.74,22.9972,95.0631
Chhattisgarh,Raipur,2007,Kharif,22.99,22.9733,71.6874
Chhattisgarh,Raipur,2008,Pre-Monsoon,28.79,30.2495,72.6904
Chhattisgarh,Raipur,2008,Post-Monsoon,23.36,13.3147,73.2547
Chhattisgarh,Raipur,2008,Rabi,23.94,30.9137,91.2768
Chhattisgarh,Raipur,2008,Kharif,24.06,10.7257,86.68
Chhattisgarh,Raipur,2009,Pre-Monsoon,31.38,32.2566,76.0965
Chhattisgarh,Raipur,2009,Post-Monsoon,20.62,17.369,80.0552
Chhattisgarh,Raipur,2009,Rabi,25.26,18.2132,84.4265
Chhattisgarh,Raipur,2009,Kharif,24.4,13.9699,69.435
Chhattisgarh,Raipur,2010,Pre-Monsoon,31.99,26.7692,73.2413
Chhattisgarh,Raipur,2010,Post-Monsoon,19.55,33.1863,83.342
Chhattisgarh,Raipur,2010,Rabi,27.88,24.8872,82.027
Chhattisgarh,Raipur,2010,Kharif,24.29,23.6642,89.7008
Chhattisgarh,Raipur,2011,Pre-Monsoon,31.9,26.3735,80.296
Chhattisgarh,Raipur,2011,Post-Monsoon,24.46,11.0143,91.0801
Chhattisgarh,Raipur,2011,Rabi,31.11,23.2381,91.0795
Chhattisgarh,Raipur,2011,Kharif,25.29,28.6989,96.6608
Chhattisgarh,Raipur,2012,Pre-Monsoon,31.02,10.9732,92.8703
Chhattisgarh,Raipur,2012,Post-Monsoon,23.95,10.9229,72.0052
Chhattisgarh,Raipur,2012,Rabi,29.35,31.7649,80.1286
Chhattisgarh,Raipur,2012,Kharif,23.39,22.7497,72.8282
Chhattisgarh,Raipur,2013,Pre-Monsoon,31.68,34.4934,71.4845
Chhattisgarh,Raipur,2013,Post-Monsoon,24.5,18.6442,94.5814
Chhattisgarh,Raipur,2013,Rabi,27.62,25.7886,69.1777
Chhattisgarh,Raipur,2013,Kharif,26.03,30.6217,77.1297
Chhattisgarh,Raipur,2014,Pre-Monsoon,32.25,11.4912,82.2258
Chhattisgarh,Raipur,2014,Post-Monsoon,24.8,33.1685,70.9203
Chhattisgarh,Raipur,2014,Rabi,29.31,28.8143,86.5956
Chhattisgarh,Raipur,2014,Kharif,26.82,26.8919,81.6978
Chhattisgarh,Raipur,2015,Pre-Monsoon,34.73,16.5609,70.6765
Chhattisgarh,Raipur,2015,Post-Monsoon,29.47,11.2003,86.287
Chhattisgarh,Raipur,2015,Rabi,28.65,32.1075,77.794
Chhattisgarh,Raipur,2015,Kharif,27.97,26.6825,71.0565
Chhattisgarh,Raipur,2016,Pre-Monsoon,36.14,16.6515,88.5454
Chhattisgarh,Raipur,2016,Post-Monsoon,27.55,34.7591,79.3088
Chhattisgarh,Raipur,2016,Rabi,30.09,15.6112,95.1111
Chhattisgarh,Raipur,2016,Kharif,29.24,8.7003,74.3054
Chhattisgarh,Raipur,2017,Pre-Monsoon,34.04,22.1576,84.2981
Chhattisgarh,Raipur,2017,Post-Monsoon,29.27,14.6353,90.1719
Chhattisgarh,Raipur,2017,Rabi,34.99,10.3701,73.7523
Chhattisgarh,Raipur,2017,Kharif,27.36,21.3238,77.4887
Chhattisgarh,Raipur,2018,Pre-Monsoon,36.57,25.2242,84.4099
Chhattisgarh,Raipur,2018,Post-Monsoon,28.71,23.3692,82.3974
Chhattisgarh,Raipur,2018,Rabi,32.61,30.9196,68.3014
Chhattisgarh,Raipur,2018,Kharif,30.71,31.4705,71.484
Chhattisgarh,Raipur,2019,Pre-Monsoon,38.32,15.4852,84.2527
Chhattisgarh,Raipur,2019,Post-Monsoon,28.38,21.9256,85.9113
Chhattisgarh,Raipur,2019,Rabi,33.18,15.9749,95.6371
Chhattisgarh,Raipur,2019,Kharif,27.88,10.9103,83.7081
Chhattisgarh,Raipur,2020,Pre-Monsoon,34.91,24.2469,95.6072
Chhattisgarh,Raipur,2020,Post-Monsoon,29.92,34.414,93.7663
Chhattisgarh,Raipur,2020,Rabi,32.64,12.2237,80.9035
Chhattisgarh,Raipur,2020,Kharif,31.38,24.7301,92.6697
Chhattisgarh,Raipur,2021,Pre-Monsoon,34.73,34.6398,81.7806
Chhattisgarh,Raipur,2021,Post-Monsoon,27.84,21.8817,75.4051
Chhattisgarh,Raipur,2021,Rabi,34.35,13.4631,75.9959
Chhattisgarh,Raipur,2021,Kharif,32.34,9.0991,69.2528
Chhattisgarh,Raipur,2022,Pre-Monsoon,38.4,17.1836,87.3729
Chhattisgarh,Raipur,2022,Post-Monsoon,31.45,21.6957,94.2373
Chhattisgarh,Raipur,2022,Rabi,34.12,13.1828,88.3758
Chhattisgarh,Raipur,2022,Kharif,29.97,26.3148,83.889
Chhattisgarh,Raipur,2023,Pre-Monsoon,40.38,19.599,88.3491
Chhattisgarh,Raipur,2023,Post-Monsoon,32.96,16.3367,87.2042
Chhattisgarh,Raipur,2023,Rabi,36.81,17.9216,95.3903
Chhattisgarh,Raipur,2023,Kharif,33.92,28.2539,94.2858
Chhattisgarh,Bhilai,2000,Pre-Monsoon,24.92,10.7031,82.3221
