state,district,year,season,groundwater_level,latitude,longitude,well_id,aquifer_type
Chhattisgarh,Bhilai,2004,Pre-Monsoon,22.49,33.3667,68.4307,CGWB-11192,Hard Rock
Chhattisgarh,Bhilai,2004,Post-Monsoon,18.11,33.6256,68.8,CGWB-11193,Hard Rock
Chhattisgarh,Bhilai,2004,Rabi,20.17,33.8815,68.6833,CGWB-11194,Hard Rock
Chhattisgarh,Bhilai,2004,Kharif,16.9,33.7424,68.3554,CGWB-11195,Hard Rock
Chhattisgarh,Bhilai,2005,Pre-Monsoon,22.26,33.4598,68.5377,CGWB-11196,Hard Rock
Chhattisgarh,Bhilai,2005,Post-Monsoon,16.28,33.63,68.5259,CGWB-11197,Hard Rock
Chhattisgarh,Bhilai,2005,Rabi,21.59,33.4581,68.5152,CGWB-11198,Hard Rock
Chhattisgarh,Bhilai,2005,Kharif,13.24,33.6861,68.6038,CGWB-11199,Hard Rock
Chhattisgarh,Bhilai,2006,Pre-Monsoon,23.23,33.363,68.5022,CGWB-11200,Hard Rock
Chhattisgarh,Bhilai,2006,Post-Monsoon,13.11,33.4063,68.7614,CGWB-11201,Hard Rock
Chhattisgarh,Bhilai,2006,Rabi,20.45,33.31,68.2767,CGWB-11202,Hard Rock
Chhattisgarh,Bhilai,2006,Kharif,17.76,33.5481,68.7248,CGWB-11203,Hard Rock
Chhattisgarh,Bhilai,2007,Pre-Monsoon,25.01,33.5363,68.2245,CGWB-11204,Hard Rock
Chhattisgarh,Bhilai,2007,Post-Monsoon,16.98,33.6708,68.5806,CGWB-11205,Hard Rock
Chhattisgarh,Bhilai,2007,Rabi,17.3,33.7336,68.4326,CGWB-11206,Hard Rock
Chhattisgarh,Bhilai,2007,Kharif,16.57,33.6801,68.6228,CGWB-11207,Hard Rock
Chhattisgarh,Bhilai,2008,Pre-Monsoon,24.59,33.7655,68.5944,CGWB-11208,Hard Rock
Chhattisgarh,Bhilai,2008,Post-Monsoon,18.79,33.7826,68.5822,CGWB-11209,Hard Rock
Chhattisgarh,Bhilai,2008,Rabi,20.15,33.4803,68.2565,CGWB-11210,Hard Rock
Chhattisgarh,Bhilai,2008,Kharif,17.19,33.6975,68.5572,CGWB-11211,Hard Rock
Chhattisgarh,Bhilai,2009,Pre-Monsoon,22.73,33.608,68.205,CGWB-11212,Hard Rock
Chhattisgarh,Bhilai,2009,Post-Monsoon,19.99,33.3399,68.6102,CGWB-11213,Hard Rock
Chhattisgarh,Bhilai,2009,Rabi,20.36,33.4793,68.3528,CGWB-11214,Hard Rock
Chhattisgarh,Bhilai,2009,Kharif,18.09,33.2998,68.4465,CGWB-11215,Hard Rock
Chhattisgarh,Bhilai,2010,Pre-Monsoon,22.9,33.6227,68.3788,CGWB-11216,Hard Rock
Chhattisgarh,Bhilai,2010,Post-Monsoon,18.41,33.8402,68.6377,CGWB-11217,Hard Rock
Chhattisgarh,Bhilai,2010,Rabi,19.71,33.3648,68.6576,CGWB-11218,Hard Rock
Chhattisgarh,Bhilai,2010,Kharif,18.02,33.554,68.3393,CGWB-11219,Hard Rock
Chhattisgarh,Bhilai,2011,Pre-Monsoon,23.68,33.6082,68.7148,CGWB-11220,Hard Rock
Chhattisgarh,Bhilai,2011,Post-Monsoon,18.28,33.7822,68.5829,CGWB-11221,Hard Rock
Chhattisgarh,Bhilai,2011,Rabi,21.18,33.5204,68.3445,CGWB-11222,Hard Rock
Chhattisgarh,Bhilai,2011,Kharif,19.56,33.7842,68.2732,CGWB-11223,Hard Rock
Chhattisgarh,Bhilai,2012,Pre-Monsoon,26.19,33.4315,68.6422,CGWB-11224,Hard Rock
Chhattisgarh,Bhilai,2012,Post-Monsoon,18.86,33.5111,68.3872,CGWB-11225,Hard Rock
Chhattisgarh,Bhilai,2012,Rabi,21.76,33.4335,68.7901,CGWB-11226,Hard Rock
Chhattisgarh,Bhilai,2012,Kharif,19.77,33.5147,68.5889,CGWB-11227,Hard Rock
Chhattisgarh,Bhilai,2013,Pre-Monsoon,23.68,33.6037,68.344,CGWB-11228,Hard Rock
Chhattisgarh,Bhilai,2013,Post-Monsoon,19.82,33.5616,68.3866,CGWB-11229,Hard Rock
Chhattisgarh,Bhilai,2013,Rabi,24.22,33.6505,68.6662,CGWB-11230,Hard Rock
Chhattisgarh,Bhilai,2013,Kharif,20.02,33.3071,68.2473,CGWB-11231,Hard Rock
Chhattisgarh,Bhilai,2014,Pre-Monsoon,25.22,33.6151,68.5419,CGWB-11232,Hard Rock
Chhattisgarh,Bhilai,2014,Post-Monsoon,16.13,33.7127,68.4365,CGWB-11233,Hard Rock
Chhattisgarh,Bhilai,2014,Rabi,23.36,33.4556,68.7676,CGWB-11234,Hard Rock
Chhattisgarh,Bhilai,2014,Kharif,20.37,33.593,68.6398,CGWB-11235,Hard Rock
Chhattisgarh,Bhilai,2015,Pre-Monsoon,25.38,33.4757,68.6003,CGWB-11236,Hard Rock
Chhattisgarh,Bhilai,2015,Post-Monsoon,20.3,33.3345,68.789,CGWB-11237,Hard Rock
Chhattisgarh,Bhilai,2015,Rabi,21.61,33.8548,68.3121,CGWB-11238,Hard Rock
Chhattisgarh,Bhilai,2015,Kharif,18.82,33.3842,68.6829,CGWB-11239,Hard Rock
Chhattisgarh,Bhilai,2016,Pre-Monsoon,24.58,33.4181,68.7332,CGWB-11240,Hard Rock
Chhattisgarh,Bhilai,2016,Post-Monsoon,18.25,33.4503,68.6172,CGWB-11241,Hard Rock
Chhattisgarh,Bhilai,2016,Rabi,20.76,33.3686,68.7835,CGWB-11242,Hard Rock
Chhattisgarh,Bhilai,2016,Kharif,19.25,33.5948,68.269,CGWB-11243,Hard Rock
Chhattisgarh,Bhilai,2017,Pre-Monsoon,24.78,33.6086,68.3092,CGWB-11244,Hard Rock
Chhattisgarh,Bhilai,2017,Post-Monsoon,17.2,33.4488,68.6704,CGWB-11245,Hard Rock
Chhattisgarh,Bhilai,2017,Rabi,22.66,33.3182,68.3045,CGWB-11246,Hard Rock
Chhattisgarh,Bhilai,2017,Kharif,19.49,33.7189,68.4884,CGWB-11247,Hard Rock
Chhattisgarh,Bhilai,2018,Pre-Monsoon,28.49,33.7552,68.2953,CGWB-11248,Hard Rock
Chhattisgarh,Bhilai,2018,Post-Monsoon,18.45,33.386,68.273,CGWB-11249,Hard Rock
Chhattisgarh,Bhilai,2018,Rabi,23.13,33.3377,68.3325,CGWB-11250,Hard Rock
Chhattisgarh,Bhilai,2018,Kharif,21.3,33.7175,68.2176,CGWB-11251,Hard Rock
Chhattisgarh,Bhilai,2019,Pre-Monsoon,26.24,33.316,68.312,CGWB-11252,Hard Rock
Chhattisgarh,Bhilai,2019,Post-Monsoon,19.5,33.2836,68.2656,CGWB-11253,Hard Rock
Chhattisgarh,Bhilai,2019,Rabi,22.63,33.5376,68.5022,CGWB-11254,Hard Rock
Chhattisgarh,Bhilai,2019,Kharif,20.86,33.8261,68.4847,CGWB-11255,Hard Rock
Chhattisgarh,Bhilai,2020,Pre-Monsoon,25.41,33.6855,68.2674,CGWB-11256,Hard Rock
Chhattisgarh,Bhilai,2020,Post-Monsoon,18.54,33.4212,68.7976,CGWB-11257,Hard Rock
Chhattisgarh,Bhilai,2020,Rabi,22.25,33.3924,68.5228,CGWB-11258,Hard Rock
Chhattisgarh,Bhilai,2020,Kharif,21.22,33.7115,68.5979,CGWB-11259,Hard Rock
Chhattisgarh,Bhilai,2021,Pre-Monsoon,26.46,33.401,68.3039,CGWB-11260,Hard Rock
Chhattisgarh,Bhilai,2021,Post-Monsoon,19.71,33.7976,68.3746,CGWB-11261,Hard Rock
Chhattisgarh,Bhilai,2021,Rabi,24.35,33.5109,68.3727,CGWB-11262,Hard Rock
Chhattisgarh,Bhilai,2021,Kharif,18.8,33.8324,68.2777,CGWB-11263,Hard Rock
Chhattisgarh,Bhilai,2022,Pre-Monsoon,25.83,33.7459,68.2893,CGWB-11264,Hard Rock
Chhattisgarh,Bhilai,2022,Post-Monsoon,20.4,33.5322,68.6371,CGWB-11265,Hard Rock
Chhattisgarh,Bhilai,2022,Rabi,22.79,33.6825,68.3128,CGWB-11266,Hard Rock
Chhattisgarh,Bhilai,2022,Kharif,20.03,33.8532,68.3134,CGWB-11267,Hard Rock
Chhattisgarh,Bhilai,2023,Pre-Monsoon,27.52,33.5068,68.2939,CGWB-11268,Hard Rock
Chhattisgarh,Bhilai,2023,Post-Monsoon,20.86,33.3817,68.7914,CGWB-11269,Hard Rock
Chhattisgarh,Bhilai,2023,Rabi,23.66,33.4365,68.2115,CGWB-11270,Hard Rock
Chhattisgarh,Bhilai,2023,Kharif,23.67,33.6844,68.7743,CGWB-11271,Hard Rock
Chhattisgarh,Bilaspur,2000,Pre-Monsoon,15.29,12.6623,90.8507,CGWB-11272,Semi-Arid
Chhattisgarh,Bilaspur,2000,Post-Monsoon,9.33,12.311,90.8378,CGWB-11273,Semi-Arid
Chhattisgarh,Bilaspur,2000,Rabi,12.74,12.4852,90.9376,CGWB-11274,Semi-Arid
Chhattisgarh,Bilaspur,2000,Kharif,11.59,12.488,90.8522,CGWB-11275,Semi-Arid
Chhattisgarh,Bilaspur,2001,Pre-Monsoon,16.86,12.3868,90.7669,CGWB-11276,Semi-Arid
Chhattisgarh,Bilaspur,2001,Post-Monsoon,11.16,12.7339,90.485,CGWB-11277,Semi-Arid
Chhattisgarh,Bilaspur,2001,Rabi,13.01,12.4822,90.7032,CGWB-11278,Semi-Arid
Chhattisgarh,Bilaspur,2001,Kharif,11.48,12.7507,90.6265,CGWB-11279,Semi-Arid
Chhattisgarh,Bilaspur,2002,Pre-Monsoon,18.53,12.377,90.7834,CGWB-11280,Semi-Arid
Chhattisgarh,Bilaspur,2002,Post-Monsoon,11.06,12.6385,90.5773,CGWB-11281,Semi-Arid
Chhattisgarh,Bilaspur,2002,Rabi,14.87,12.3982,90.5388,CGWB-11282,Semi-Arid
Chhattisgarh,Bilaspur,2002,Kharif,10.84,12.7682,90.6802,CGWB-11283,Semi-Arid
Chhattisgarh,Bilaspur,2003,Pre-Monsoon,17.47,12.7478,90.8556,CGWB-11284,Semi-Arid
Chhattisgarh,Bilaspur,2003,Post-Monsoon,11.82,12.6694,90.6128,CGWB-11285,Semi-Arid
Chhattisgarh,Bilaspur,2003,Rabi,18.42,12.658,90.8884,CGWB-11286,Semi-Arid
Chhattisgarh,Bilaspur,2003,Kharif,12.39,12.231,90.9214,CGWB-11287,Semi-Arid
Chhattisgarh,Bilaspur,2004,Pre-Monsoon,18.53,12.2962,90.87,CGWB-11288,Semi-Arid
Chhattisgarh,Bilaspur,2004,Post-Monsoon,12.65,12.5133,90.8693,CGWB-11289,Semi-Arid
Chhattisgarh,Bilaspur,2004,Rabi,15.4,12.7518,90.5569,CGWB-11290,Semi-Arid
Chhattisgarh,Bilaspur,2004,Kharif,16.29,12.3078,90.9172,CGWB-11291,Semi-Arid
Chhattisgarh,Bilaspur,2005,Pre-Monsoon,19.4,12.3642,90.7197,CGWB-11292,Semi-Arid
Chhattisgarh,Bilaspur,2005,Post-Monsoon,11.35,12.5539,90.6294,CGWB-11293,Semi-Arid
Chhattisgarh,Bilaspur,2005,Rabi,14.86,12.5628,90.6233,CGWB-11294,Semi-Arid
Chhattisgarh,Bilaspur,2005,Kharif,11.51,12.2424,90.9474,CGWB-11295,Semi-Arid
Chhattisgarh,Bilaspur,2006,Pre-Monsoon,17.22,12.4522,90.5089,CGWB-11296,Semi-Arid
Chhattisgarh,Bilaspur,2006,Post-Monsoon,11.72,12.2443,90.4681,CGWB-11297,Semi-Arid
Chhattisgarh,Bilaspur,2006,Rabi,16.34,12.4361,90.7533,CGWB-11298,Semi-Arid
Chhattisgarh,Bilaspur,2006,Kharif,13.79,12.5615,90.379,CGWB-11299,Semi-Arid
Chhattisgarh,Bilaspur,2007,Pre-Monsoon,19.74,12.583,90.4798,CGWB-11300,Semi-Arid
Chhattisgarh,Bilaspur,2007,Post-Monsoon,13.77,12.6744,90.4758,CGWB-11301,Semi-Arid
Chhattisgarh,Bilaspur,2007,Rabi,17.24,12.5409,90.7147,CGWB-11302,Semi-Arid
Chhattisgarh,Bilaspur,2007,Kharif,12.41,12.2454,90.632,CGWB-11303,Semi-Arid
Chhattisgarh,Bilaspur,2008,Pre-Monsoon,22.18,12.2512,90.4991,CGWB-11304,Semi-Arid
Chhattisgarh,Bilaspur,2008,Post-Monsoon,16.14,12.3357,90.6719,CGWB-11305,Semi-Arid
Chhattisgarh,Bilaspur,2008,Rabi,17.52,12.2598,90.6426,CGWB-11306,Semi-Arid
Chhattisgarh,Bilaspur,2008,Kharif,17.43,12.2817,90.8296,CGWB-11307,Semi-Arid
Chhattisgarh,Bilaspur,2009,Pre-Monsoon,20.79,12.6002,90.5159,CGWB-11308,Semi-Arid
Chhattisgarh,Bilaspur,2009,Post-Monsoon,12.85,12.2298,90.7169,CGWB-11309,Semi-Arid
Chhattisgarh,Bilaspur,2009,Rabi,18.51,12.6363,90.5765,CGWB-11310,Semi-Arid
Chhattisgarh,Bilaspur,2009,Kharif,15.14,12.4772,90.9362,CGWB-11311,Semi-Arid
Chhattisgarh,Bilaspur,2010,Pre-Monsoon,21.55,12.2784,90.8043,CGWB-11312,Semi-Arid
Chhattisgarh,Bilaspur,2010,Post-Monsoon,14.86,12.5757,90.9023,CGWB-11313,Semi-Arid
Chhattisgarh,Bilaspur,2010,Rabi,18.56,12.2635,90.9388,CGWB-11314,Semi-Arid
Chhattisgarh,Bilaspur,2010,Kharif,15.79,12.4401,90.925,CGWB-11315,Semi-Arid
Chhattisgarh,Bilaspur,2011,Pre-Monsoon,21.04,12.3621,90.7372,CGWB-11316,Semi-Arid
Chhattisgarh,Bilaspur,2011,Post-Monsoon,14.91,12.6913,90.6102,CGWB-11317,Semi-Arid
Chhattisgarh,Bilaspur,2011,Rabi,19.17,12.6003,90.8204,CGWB-11318,Semi-Arid
Chhattisgarh,Bilaspur,2011,Kharif,17.2,12.3485,90.3951,CGWB-11319,Semi-Arid
Chhattisgarh,Bilaspur,2012,Pre-Monsoon,21.85,12.7246,90.9511,CGWB-11320,Semi-Arid
Chhattisgarh,Bilaspur,2012,Post-Monsoon,15.72,12.6254,90.815,CGWB-11321,Semi-Arid
Chhattisgarh,Bilaspur,2012,Rabi,19.77,12.6654,90.7144,CGWB-11322,Semi-Arid
Chhattisgarh,Bilaspur,2012,Kharif,17.31,12.5931,90.8467,CGWB-11323,Semi-Arid
Chhattisgarh,Bilaspur,2013,Pre-Monsoon,21.58,12.6612,90.6512,CGWB-11324,Semi-Arid
Chhattisgarh,Bilaspur,2013,Post-Monsoon,16.05,12.6803,90.6416,CGWB-11325,Semi-Arid
Chhattisgarh,Bilaspur,2013,Rabi,19.69,12.6305,90.7239,CGWB-11326,Semi-Arid
Chhattisgarh,Bilaspur,2013,Kharif,17.29,12.4269,90.6742,CGWB-11327,Semi-Arid
Chhattisgarh,Bilaspur,2014,Pre-Monsoon,21.5,12.4111,90.5544,CGWB-11328,Semi-Arid
Chhattisgarh,Bilaspur,2014,Post-Monsoon,17.24,12.4172,90.6793,CGWB-11329,Semi-Arid
Chhattisgarh,Bilaspur,2014,Rabi,20.42,12.4155,90.5505,CGWB-11330,Semi-Arid
Chhattisgarh,Bilaspur,2014,Kharif,16.98,12.7833,90.4231,CGWB-11331,Semi-Arid
Chhattisgarh,Bilaspur,2015,Pre-Monsoon,22.6,12.6879,90.9275,CGWB-11332,Semi-Arid
Chhattisgarh,Bilaspur,2015,Post-Monsoon,17.95,12.425,90.873,CGWB-11333,Semi-Arid
Chhattisgarh,Bilaspur,2015,Rabi,20.67,12.3737,90.5839,CGWB-11334,Semi-Arid
Chhattisgarh,Bilaspur,2015,Kharif,18.38,12.4226,90.6027,CGWB-11335,Semi-Arid
Chhattisgarh,Bilaspur,2016,Pre-Monsoon,26.34,12.3315,90.3901,CGWB-11336,Semi-Arid
Chhattisgarh,Bilaspur,2016,Post-Monsoon,17.05,12.478,90.6479,CGWB-11337,Semi-Arid
Chhattisgarh,Bilaspur,2016,Rabi,19.97,12.7107,90.4829,CGWB-11338,Semi-Arid
Chhattisgarh,Bilaspur,2016,Kharif,19.45,12.1962,90.6475,CGWB-11339,Semi-Arid
Chhattisgarh,Bilaspur,2017,Pre-Monsoon,23.14,12.5728,90.7288,CGWB-11340,Semi-Arid
Chhattisgarh,Bilaspur,2017,Post-Monsoon,18.3,12.3433,90.4203,CGWB-11341,Semi-Arid
Chhattisgarh,Bilaspur,2017,Rabi,22.99,12.6894,90.5348,CGWB-11342,Semi-Arid
Chhattisgarh,Bilaspur,2017,Kharif,21.68,12.5759,90.4502,CGWB-11343,Semi-Arid
Chhattisgarh,Bilaspur,2018,Pre-Monsoon,26.55,12.6795,90.5715,CGWB-11344,Semi-Arid
Chhattisgarh,Bilaspur,2018,Post-Monsoon,17.34,12.6635,90.7856,CGWB-11345,Semi-Arid
Chhattisgarh,Bilaspur,2018,Rabi,23.91,12.4897,90.7679,CGWB-11346,Semi-Arid
Chhattisgarh,Bilaspur,2018,Kharif,19.98,12.4815,90.6506,CGWB-11347,Semi-Arid
Chhattisgarh,Bilaspur,2019,Pre-Monsoon,25.33,12.2061,90.9068,CGWB-11348,Semi-Arid
Chhattisgarh,Bilaspur,2019,Post-Monsoon,20.34,12.6792,90.5989,CGWB-11349,Semi-Arid
Chhattisgarh,Bilaspur,2019,Rabi,24.06,12.2314,90.6332,CGWB-11350,Semi-Arid
Chhattisgarh,Bilaspur,2019,Kharif,19.69,12.2357,90.7377,CGWB-11351,Semi-Arid
Chhattisgarh,Bilaspur,2020,Pre-Monsoon,26.48,12.5881,90.6712,CGWB-11352,Semi-Arid
Chhattisgarh,Bilaspur,2020,Post-Monsoon,19.56,12.2892,90.4398,CGWB-11353,Semi-Arid
Chhattisgarh,Bilaspur,2020,Rabi,23.46,12.5695,90.3797,CGWB-11354,Semi-Arid
Chhattisgarh,Bilaspur,2020,Kharif,19.07,12.6108,90.8066,CGWB-11355,Semi-Arid
Chhattisgarh,Bilaspur,2021,Pre-Monsoon,24.52,12.6895,90.8497,CGWB-11356,Semi-Arid
Chhattisgarh,Bilaspur,2021,Post-Monsoon,19.55,12.7741,90.6021,CGWB-11357,Semi-Arid
Chhattisgarh,Bilaspur,2021,Rabi,23.27,12.4487,90.754,CGWB-11358,Semi-Arid
Chhattisgarh,Bilaspur,2021,Kharif,19.01,12.2863,90.8988,CGWB-11359,Semi-Arid
Chhattisgarh,Bilaspur,2022,Pre-Monsoon,28.47,12.1857,90.7569,CGWB-11360,Semi-Arid
Chhattisgarh,Bilaspur,2022,Post-Monsoon,21.03,12.4316,90.682,CGWB-11361,Semi-Arid
Chhattisgarh,Bilaspur,2022,Rabi,23.89,12.3071,90.8007,CGWB-11362,Semi-Arid
Chhattisgarh,Bilaspur,2022,Kharif,23.29,12.497,90.5191,CGWB-11363,Semi-Arid
Chhattisgarh,Bilaspur,2023,Pre-Monsoon,24.41,12.599,90.3805,CGWB-11364,Semi-Arid
Chhattisgarh,Bilaspur,2023,Post-Monsoon,20.02,12.5362,90.7424,CGWB-11365,Semi-Arid
Chhattisgarh,Bilaspur,2023,Rabi,25.98,12.4483,90.5845,CGWB-11366,Semi-Arid
Chhattisgarh,Bilaspur,2023,Kharif,23.26,12.2456,90.581,CGWB-11367,Semi-Arid
Chhattisgarh,Korba,2000,Pre-Monsoon,13.14,29.4297,80.24,CGWB-11368,Alluvial
Chhattisgarh,Korba,2000,Post-Monsoon,9.7,29.2183,79.9879,CGWB-11369,Alluvial
Chhattisgarh,Korba,2000,Rabi,12.98,29.4048,80.316,CGWB-11370,Alluvial
Chhattisgarh,Korba,2000,Kharif,9.36,29.3377,79.9169,CGWB-11371,Alluvial
Chhattisgarh,Korba,2001,Pre-Monsoon,17.76,29.3961,80.1087,CGWB-11372,Alluvial
Chhattisgarh,Korba,2001,Post-Monsoon,11.74,29.6895,80.3107,CGWB-11373,Alluvial
Chhattisgarh,Korba,2001,Rabi,13.98,29.2928,80.4602,CGWB-11374,Alluvial
Chhattisgarh,Korba,2001,Kharif,11.6,29.4548,80.3515,CGWB-11375,Alluvial
Chhattisgarh,Korba,2002,Pre-Monsoon,18.74,29.2537,79.9079,CGWB-11376,Alluvial
Chhattisgarh,Korba,2002,Post-Monsoon,9.9,29.4619,80.2376,CGWB-11377,Alluvial
Chhattisgarh,Korba,2002,Rabi,16.01,29.4797,80.4396,CGWB-11378,Alluvial
Chhattisgarh,Korba,2002,Kharif,10.93,29.2332,79.9226,CGWB-11379,Alluvial
Chhattisgarh,Korba,2003,Pre-Monsoon,17.94,29.5848,79.8992,CGWB-11380,Alluvial
Chhattisgarh,Korba,2003,Post-Monsoon,11.91,29.7448,80.3457,CGWB-11381,Alluvial
Chhattisgarh,Korba,2003,Rabi,15.41,29.5291,80.1195,CGWB-11382,Alluvial
Chhattisgarh,Korba,2003,Kharif,12.8,29.4706,80.349,CGWB-11383,Alluvial
Chhattisgarh,Korba,2004,Pre-Monsoon,18.8,29.313,80.374,CGWB-11384,Alluvial
Chhattisgarh,Korba,2004,Post-Monsoon,13.27,29.5705,80.0154,CGWB-11385,Alluvial
Chhattisgarh,Korba,2004,Rabi,15.8,29.3792,79.9526,CGWB-11386,Alluvial
Chhattisgarh,Korba,2004,Kharif,13.13,29.1952,79.9934,CGWB-11387,Alluvial
Chhattisgarh,Korba,2005,Pre-Monsoon,19.06,29.2759,80.4002,CGWB-11388,Alluvial
Chhattisgarh,Korba,2005,Post-Monsoon,11.8,29.2342,80.4266,CGWB-11389,Alluvial
Chhattisgarh,Korba,2005,Rabi,16.94,29.278,80.1167,CGWB-11390,Alluvial
Chhattisgarh,Korba,2005,Kharif,11.93,29.2336,80.2304,CGWB-11391,Alluvial
Chhattisgarh,Korba,2006,Pre-Monsoon,20.3,29.2912,80.0506,CGWB-11392,Alluvial
Chhattisgarh,Korba,2006,Post-Monsoon,12.18,29.2885,80.2209,CGWB-11393,Alluvial
Chhattisgarh,Korba,2006,Rabi,16.56,29.5893,79.9273,CGWB-11394,Alluvial
Chhattisgarh,Korba,2006,Kharif,14.04,29.6281,79.9453,CGWB-11395,Alluvial
Chhattisgarh,Korba,2007,Pre-Monsoon,19.04,29.7212,80.2584,CGWB-11396,Alluvial
Chhattisgarh,Korba,2007,Post-Monsoon,12.3,29.4777,80.2203,CGWB-11397,Alluvial
Chhattisgarh,Korba,2007,Rabi,18.12,29.6293,80.2681,CGWB-11398,Alluvial
Chhattisgarh,Korba,2007,Kharif,14.16,29.7412,80.2295,CGWB-11399,Alluvial
Chhattisgarh,Korba,2008,Pre-Monsoon,20.75,29.3058,79.9678,CGWB-11400,Alluvial
Chhattisgarh,Korba,2008,Post-Monsoon,13.73,29.2795,80.4763,CGWB-11401,Alluvial
Chhattisgarh,Korba,2008,Rabi,16.13,29.3315,79.9166,CGWB-11402,Alluvial
Chhattisgarh,Korba,2008,Kharif,16.46,29.2613,80.4276,CGWB-11403,Alluvial
Chhattisgarh,Korba,2009,Pre-Monsoon,22.98,29.4724,80.4115,CGWB-11404,Alluvial
Chhattisgarh,Korba,2009,Post-Monsoon,12.55,29.777,80.4423,CGWB-11405,Alluvial
Chhattisgarh,Korba,2009,Rabi,17.47,29.5527,79.9409,CGWB-11406,Alluvial
Chhattisgarh,Korba,2009,Kharif,15.91,29.2655,79.9975,CGWB-11407,Alluvial
Chhattisgarh,Korba,2010,Pre-Monsoon,22.67,29.3823,80.154,CGWB-11408,Alluvial
Chhattisgarh,Korba,2010,Post-Monsoon,12.66,29.2105,80.2545,CGWB-11409,Alluvial
Chhattisgarh,Korba,2010,Rabi,17.89,29.6532,80.2711,CGWB-11410,Alluvial
Chhattisgarh,Korba,2010,Kharif,16.6,29.476,80.2144,CGWB-11411,Alluvial
Chhattisgarh,Korba,2011,Pre-Monsoon,20.97,29.6232,80.1897,CGWB-11412,Alluvial
Chhattisgarh,Korba,2011,Post-Monsoon,15.29,29.2859,80.2911,CGWB-11413,Alluvial
Chhattisgarh,Korba,2011,Rabi,18.08,29.6601,80.1566,CGWB-11414,Alluvial
Chhattisgarh,Korba,2011,Kharif,17.6,29.2905,80.2772,CGWB-11415,Alluvial
Chhattisgarh,Korba,2012,Pre-Monsoon,20.89,29.7056,80.3954,CGWB-11416,Alluvial
Chhattisgarh,Korba,2012,Post-Monsoon,16.22,29.6839,80.1222,CGWB-11417,Alluvial
Chhattisgarh,Korba,2012,Rabi,20.21,29.7801,80.4572,CGWB-11418,Alluvial
Chhattisgarh,Korba,2012,Kharif,17.68,29.4119,80.0016,CGWB-11419,Alluvial
Chhattisgarh,Korba,2013,Pre-Monsoon,22.77,29.6654,80.3164,CGWB-11420,Alluvial
Chhattisgarh,Korba,2013,Post-Monsoon,14.07,29.6548,80.1106,CGWB-11421,Alluvial
Chhattisgarh,Korba,2013,Rabi,21.79,29.7156,80.1684,CGWB-11422,Alluvial
Chhattisgarh,Korba,2013,Kharif,18.45,29.7387,80.0041,CGWB-11423,Alluvial
Chhattisgarh,Korba,2014,Pre-Monsoon,21.56,29.295,80.4547,CGWB-11424,Alluvial
Chhattisgarh,Korba,2014,Post-Monsoon,16.93,29.6728,79.8897,CGWB-11425,Alluvial
Chhattisgarh,Korba,2014,Rabi,19.83,29.2704,80.3011,CGWB-11426,Alluvial
Chhattisgarh,Korba,2014,Kharif,17.55,29.5223,80.155,CGWB-11427,Alluvial
Chhattisgarh,Korba,2015,Pre-Monsoon,23.14,29.3958,80.3539,CGWB-11428,Alluvial
Chhattisgarh,Korba,2015,Post-Monsoon,16.35,29.7757,79.993,CGWB-11429,Alluvial
Chhattisgarh,Korba,2015,Rabi,19.84,29.2086,80.0142,CGWB-11430,Alluvial
Chhattisgarh,Korba,2015,Kharif,17.77,29.7231,80.3884,CGWB-11431,Alluvial
Chhattisgarh,Korba,2016,Pre-Monsoon,23.87,29.3686,79.9713,CGWB-11432,Alluvial
Chhattisgarh,Korba,2016,Post-Monsoon,16.6,29.5555,80.217,CGWB-11433,Alluvial
Chhattisgarh,Korba,2016,Rabi,23.22,29.554,80.0382,CGWB-11434,Alluvial
Chhattisgarh,Korba,2016,Kharif,19.11,29.4064,79.9727,CGWB-11435,Alluvial
Chhattisgarh,Korba,2017,Pre-Monsoon,26.85,29.7043,80.3961,CGWB-11436,Alluvial
Chhattisgarh,Korba,2017,Post-Monsoon,20.45,29.6843,80.212,CGWB-11437,Alluvial
Chhattisgarh,Korba,2017,Rabi,23.84,29.2372,80.063,CGWB-11438,Alluvial
Chhattisgarh,Korba,2017,Kharif,20.7,29.2836,80.1895,CGWB-11439,Alluvial
Chhattisgarh,Korba,2018,Pre-Monsoon,24.86,29.6207,80.1261,CGWB-11440,Alluvial
Chhattisgarh,Korba,2018,Post-Monsoon,19.65,29.724,80.2587,CGWB-11441,Alluvial
Chhattisgarh,Korba,2018,Rabi,22.67,29.5553,79.9874,CGWB-11442,Alluvial
Chhattisgarh,Korba,2018,Kharif,21.19,29.638,80.4696,CGWB-11443,Alluvial
Chhattisgarh,Korba,2019,Pre-Monsoon,26.57,29.4511,80.0898,CGWB-11444,Alluvial
Chhattisgarh,Korba,2019,Post-Monsoon,20.99,29.4336,80.0796,CGWB-11445,Alluvial
Chhattisgarh,Korba,2019,Rabi,23.32,29.5099,80.2288,CGWB-11446,Alluvial
Chhattisgarh,Korba,2019,Kharif,21.66,29.5728,79.8841,CGWB-11447,Alluvial
Chhattisgarh,Korba,2020,Pre-Monsoon,25.89,29.4655,80.3876,CGWB-11448,Alluvial
Chhattisgarh,Korba,2020,Post-Monsoon,20.84,29.7803,80.3596,CGWB-11449,Alluvial
Chhattisgarh,Korba,2020,Rabi,23.89,29.3305,80.4611,CGWB-11450,Alluvial
